id,state,lga,edited-ward
6445,Oyo,Saki east,Ago Amodu II
6446,Oyo,Saki east,Ogbooro I
6447,Oyo,Saki east,Ogbooro II
6448,Oyo,Saki east,Oje Owode I
6449,Oyo,Saki east,Oje Owode II
6450,Oyo,Saki east,Sepeteri I
6451,Oyo,Saki east,Sepeteri II
6452,Oyo,Saki east,Sepeteri III
6453,Oyo,Saki east,Sepeteri IV
6454,Oyo,Saki west,Aganmu/Kooko
6455,Oyo,Saki west,Ajegunle
6456,Oyo,Saki west,BagII
6457,Oyo,Saki west,Ekokan-Mua
6458,Oyo,Saki west,Iya
6459,Oyo,Saki west,Ogidigbo/Kinnikinni
6460,Oyo,Saki west,Oke-Oro
6461,Oyo,Saki west,Okere I
6462,Oyo,Saki west,Okere II
6463,Oyo,Saki west,Sangote/Booda/Baabo/Ilus
6464,Oyo,Saki west,Sepeteri/Bapon
6465,Oyo,Surulere,Baya-Oje
6466,Oyo,Surulere,Igbon/Gambari
6467,Oyo,Surulere,Iresaadu I (Iresaapa)
6468,Oyo,Surulere,Iresaadu II (Arolu)
6469,Oyo,Surulere,Iresaadu III (Iresaadu)
6470,Oyo,Surulere,Iresaadu IV (Iregba)
6471,Oyo,Surulere,Iwofin
6472,Oyo,Surulere,Oko I (Oko
6473,Oyo,Surulere,Oko II (Ilajue)
6474,Oyo,Surulere,Oko III (Mayin)
6475,Plateau,Barikin ladi,Barakin Ladi
6476,Plateau,Barikin ladi,Gassa/Sho
6477,Plateau,Barikin ladi,Gindin Akwati
6478,Plateau,Barikin ladi,Heipang
6479,Plateau,Barikin ladi,Kapwis
6480,Plateau,Barikin ladi,Kurra Falls
6481,Plateau,Barikin ladi,Lobiring
6482,Plateau,Barikin ladi,Marit/Mazat
6483,Plateau,Barikin ladi,Rafan
6484,Plateau,Barikin ladi,Tafan
6485,Plateau,Barikin ladi,Zabot
6486,Plateau,Bassa,Buhit
6487,Plateau,Bassa,Buji
6488,Plateau,Bassa,Gabia
6489,Plateau,Bassa,Gurum
6490,Plateau,Bassa,Jengre
6491,Plateau,Bassa,Kadamo
6492,Plateau,Bassa,Kakkek
6493,Plateau,Bassa,Kasuru
6494,Plateau,Bassa,Kimakpa
6495,Plateau,Bassa,Kishika
6496,Plateau,Bassa,Mafara
6497,Plateau,Bassa,Rimi
6498,Plateau,Bassa,TaAgbe
6499,Plateau,Bassa,Tahu
6500,Plateau,Bassa,Zabolo
6501,Plateau,Bassa,Zobwo
6502,Plateau,Bokkos,Bokkos
6503,Plateau,Bokkos,Butura
6504,Plateau,Bokkos,Daffo
6505,Plateau,Bokkos,Damwai
6506,Plateau,Bokkos,Kwatas
6507,Plateau,Bokkos,Mangor
6508,Plateau,Bokkos,Manguna
6509,Plateau,Bokkos,Mbar/Mangar
6510,Plateau,Bokkos,Mushere  West
6511,Plateau,Bokkos,Mushere Central
6512,Plateau,Bokkos,Richa
6513,Plateau,Bokkos,Sha
6514,Plateau,Bokkos,Tangur
6515,Plateau,Bokkos,Toff
6516,Plateau,Jos east,Federe
6517,Plateau,Jos east,Fobur    B
6518,Plateau,Jos east,Fobur A
6519,Plateau,Jos east,Fursum
6520,Plateau,Jos east,Jarawan Kogi
6521,Plateau,Jos east,Mai Gemu
6522,Plateau,Jos east,Maijuju
6523,Plateau,Jos east,Shere East
6524,Plateau,Jos east,Shere West
6525,Plateau,Jos east,Zandi
6526,Plateau,Jos north,Abba Na Shehu
6527,Plateau,Jos north,Ali Kazaure
6528,Plateau,Jos north,Gangare
6529,Plateau,Jos north,Garba Daho
6530,Plateau,Jos north,Ibrahim Katsina
6531,Plateau,Jos north,Jenta Adamu
6532,Plateau,Jos north,Jenta Apata
6533,Plateau,Jos north,Jos Jarawa
6534,Plateau,Jos north,Naraguta A
6535,Plateau,Jos north,Naraguta B
6536,Plateau,Jos north,Sarkin Arab
6537,Plateau,Jos north,Tafawa Balewa
6538,Plateau,Jos north,Tudun Wada - Kabong
6539,Plateau,Jos north,Vanderpuye
6540,Plateau,Jos south,Bukuru
6541,Plateau,Jos south,Du
6542,Plateau,Jos south,Giring
6543,Plateau,Jos south,Gyel A
6544,Plateau,Jos south,Gyel B
6545,Plateau,Jos south,Kuru A
6546,Plateau,Jos south,Kuru B
6547,Plateau,Jos south,Shen
6548,Plateau,Jos south,Turu
6549,Plateau,Jos south,Vwang
6550,Plateau,Jos south,Zawan A
6551,Plateau,Jos south,Zawan B
6552,Plateau,Kanam,Birbyang
6553,Plateau,Kanam,Dengi
6554,Plateau,Kanam,Dugub
6555,Plateau,Kanam,Gagdib
6556,Plateau,Kanam,Garga
6557,Plateau,Kanam,Gumsher
6558,Plateau,Kanam,Gwamlar
6559,Plateau,Kanam,Jarmai
6560,Plateau,Kanam,Jom
6561,Plateau,Kanam,Kanam
6562,Plateau,Kanam,Kantana
6563,Plateau,Kanam,Kunkyam
6564,Plateau,Kanam,Munbutbo
6565,Plateau,Kanam,Namaran
6566,Plateau,Kanke,Ampang-East
6567,Plateau,Kanke,Amper Chika A
6568,Plateau,Kanke,Amper Chika B
6569,Plateau,Kanke,Amper Seri
6570,Plateau,Kanke,Dawaki
6571,Plateau,Kanke,Garram
6572,Plateau,Kanke,Kabwir Pada
6573,Plateau,Kanke,Kabwir/Gyangyang
6574,Plateau,Kanke,Langshi
6575,Plateau,Kanke,Nemel
6576,Plateau,Langtang north,Funyalang
6577,Plateau,Langtang north,Jat
6578,Plateau,Langtang north,Keller
6579,Plateau,Langtang north,Kuffen
6580,Plateau,Langtang north,Kwallak
6581,Plateau,Langtang north,Kwande
6582,Plateau,Langtang north,Lipchok
6583,Plateau,Langtang north,Mban/Zamko
6584,Plateau,Langtang north,Nyer
6585,Plateau,Langtang north,Pajat
6586,Plateau,Langtang north,Pil Gani
6587,Plateau,Langtang north,Pishe/Yashi
6588,Plateau,Langtang north,Reak
6589,Plateau,Langtang north,Waroh
6590,Plateau,Langtang south,Dadin Kowa
6591,Plateau,Langtang south,Fajul
6592,Plateau,Langtang south,Gamakai
6593,Plateau,Langtang south,Lashel
6594,Plateau,Langtang south,Mabudi
6595,Plateau,Langtang south,Magama
6596,Plateau,Langtang south,Sabon Gida
6597,Plateau,Langtang south,Talgwang
6598,Plateau,Langtang south,Timbol
6599,Plateau,Langtang south,Turaki
6600,Plateau,Mangu,Ampang West
6601,Plateau,Mangu,Chanso
6602,Plateau,Mangu,Gindiri  1
6603,Plateau,Mangu,Gindiri  11
6604,Plateau,Mangu,Jannaret
6605,Plateau,Mangu,Jipal/Chakfem
6606,Plateau,Mangu,Kadunu
6607,Plateau,Mangu,Kerang
6608,Plateau,Mangu,Kombun
6609,Plateau,Mangu,Langai
6610,Plateau,Mangu,Mangu  1
6611,Plateau,Mangu,Mangu  11
6612,Plateau,Mangu,Mangu Halle
6613,Plateau,Mangu,Mangun
6614,Plateau,Mangu,Pan Yam
6615,Plateau,Mangu,Pushit
6616,Plateau,Mikang,Baltep
6617,Plateau,Mikang,Garkawa Central
6618,Plateau,Mikang,Garkawa North
6619,Plateau,Mikang,Garkawa North East
6620,Plateau,Mikang,Koenoem A
6621,Plateau,Mikang,Koenoem B
6622,Plateau,Mikang,Lalin
6623,Plateau,Mikang,Piapung A
6624,Plateau,Mikang,Piapung B
6625,Plateau,Mikang,Tunkus
6626,Plateau,Pankshin,Chip
6627,Plateau,Pankshin,Dok-Pai
6628,Plateau,Pankshin,Fier
6629,Plateau,Pankshin,Jiblik
6630,Plateau,Pankshin,Kadung
6631,Plateau,Pankshin,Kangshu
6632,Plateau,Pankshin,Lankang
6633,Plateau,Pankshin,Pankshin  Chigwong
6634,Plateau,Pankshin,Pankshin  South (Belning)
6635,Plateau,Pankshin,Pankshin Central
6636,Plateau,Pankshin,Tal
6637,Plateau,Pankshin,Wokkos
6638,Plateau,Quaan pan,Bwall
6639,Plateau,Quaan pan,Doemak-Goechim
6640,Plateau,Quaan pan,Doemak-Koplong
6641,Plateau,Quaan pan,Dokan Kasuwa
6642,Plateau,Quaan pan,Kurgwi
6643,Plateau,Quaan pan,Kwa
6644,Plateau,Quaan pan,Kwalla Moeda
6645,Plateau,Quaan pan,Kwalla YitlaAr
6646,Plateau,Quaan pan,Kwande
6647,Plateau,Quaan pan,Kwang
6648,Plateau,Quaan pan,Namu
6649,Plateau,Riyom,Attakar
6650,Plateau,Riyom,Bum
6651,Plateau,Riyom,Danto
6652,Plateau,Riyom,Jol/Kwi
6653,Plateau,Riyom,Ra-Hoss
6654,Plateau,Riyom,Rim
6655,Plateau,Riyom,Riyom
6656,Plateau,Riyom,Sharubutu
6657,Plateau,Riyom,Sopp
6658,Plateau,Riyom,Ta-Hoss
6659,Plateau,Shendam,Derteng
6660,Plateau,Shendam,Kalong
6661,Plateau,Shendam,Kurungbau (A)
6662,Plateau,Shendam,Kurungbau (B)
6663,Plateau,Shendam,Moekat
6664,Plateau,Shendam,Pangshom
6665,Plateau,Shendam,Poeship
6666,Plateau,Shendam,Shendam Central (A)
6667,Plateau,Shendam,Shendam Central (B)
6668,Plateau,Shendam,Shimankar
6669,Plateau,Shendam,Yelwa
6670,Plateau,Wase,Bashar
6671,Plateau,Wase,Danbiram
6672,Plateau,Wase,Gudus
6673,Plateau,Wase,Kadarko
6674,Plateau,Wase,Kumbong
6675,Plateau,Wase,Kumbur
6676,Plateau,Wase,Kuyambana
6677,Plateau,Wase,Mavo
6678,Plateau,Wase,Nyalum/Kampani
6679,Plateau,Wase,Saluwe
6680,Plateau,Wase,Wase Tofa
6681,Plateau,Wase,Yola Wakat
6682,RIVers,Abua-odual,Abua  IV
6683,RIVers,Abua-odual,Abua I
6684,RIVers,Abua-odual,Abua II
6685,RIVers,Abua-odual,Abua III
6686,RIVers,Abua-odual,Agada
6687,RIVers,Abua-odual,Akani
6688,RIVers,Abua-odual,Anyu
6689,RIVers,Abua-odual,Emago-Kugbo
6690,RIVers,Abua-odual,Emelego
6691,RIVers,Abua-odual,Emughan  I
6692,RIVers,Abua-odual,Emughan  II
6693,RIVers,Abua-odual,Okpeden
6694,RIVers,Abua-odual,Otapha
6695,RIVers,Ahoada east,Ahoada  IV
6696,RIVers,Ahoada east,Ahoada I
6697,RIVers,Ahoada east,Ahoada II
6698,RIVers,Ahoada east,Ahoada III
6699,RIVers,Ahoada east,Akoh  I
6700,RIVers,Ahoada east,Akoh  II
6701,RIVers,Ahoada east,Akoh  III
6702,RIVers,Ahoada east,Uppata  III
6703,RIVers,Ahoada east,Uppata  IV
6704,RIVers,Ahoada east,Uppata  V
6705,RIVers,Ahoada east,Uppata  Vi
6706,RIVers,Ahoada east,Uppata I
6707,RIVers,Ahoada east,Uppata II
6708,RIVers,Ahoada west,Ediro I
6709,RIVers,Ahoada west,Ediro II
6710,RIVers,Ahoada west,Igbuduya I
6711,RIVers,Ahoada west,Igbuduya II
6712,RIVers,Ahoada west,Igbuduya III
6713,RIVers,Ahoada west,Igbuduya IV
6714,RIVers,Ahoada west,Joinkrama
6715,RIVers,Ahoada west,Okarki
6716,RIVers,Ahoada west,Ubie I
6717,RIVers,Ahoada west,Ubie II
6718,RIVers,Ahoada west,Ubie III
6719,RIVers,Ahoada west,Ubie IV
6720,RIVers,Akuku toru,Alise Group
6721,RIVers,Akuku toru,Briggs I
6722,RIVers,Akuku toru,Briggs II
6723,RIVers,Akuku toru,Briggs III
6724,RIVers,Akuku toru,Georgewill II
6725,RIVers,Akuku toru,Georgewill III
6726,RIVers,Akuku toru,Georgwill III
6727,RIVers,Akuku toru,Jack I
6728,RIVers,Akuku toru,Jack II
6729,RIVers,Akuku toru,Jack III
6730,RIVers,Akuku toru,Kula  I
6731,RIVers,Akuku toru,Kula  II
6732,RIVers,Akuku toru,Manuel  I
6733,RIVers,Akuku toru,Manuel  II
6734,RIVers,Akuku toru,Manuel  III
6735,RIVers,Akuku toru,North/South Group
6736,RIVers,Akuku toru,Obonoma
6737,RIVers,Andoni,Agwut-Obolo
6738,RIVers,Andoni,Asarama
6739,RIVers,Andoni,Ataba  I
6740,RIVers,Andoni,Ataba  II
6741,RIVers,Andoni,Ekede
6742,RIVers,Andoni,Ikuru  Town
6743,RIVers,Andoni,Ngo  Town
6744,RIVers,Andoni,Samanga
6745,RIVers,Andoni,Unyeada I
6746,RIVers,Andoni,Unyeada II
6747,RIVers,Andoni,Unyen Gala
6748,RIVers,Asari-toru,Buguma  East I
6749,RIVers,Asari-toru,Buguma  East II
6750,RIVers,Asari-toru,Buguma  North East
6751,RIVers,Asari-toru,Buguma  South  West
6752,RIVers,Asari-toru,Buguma East West
6753,RIVers,Asari-toru,Buguma North  West II
6754,RIVers,Asari-toru,Buguma North West I
6755,RIVers,Asari-toru,Buguma South
6756,RIVers,Asari-toru,Buguma South East
6757,RIVers,Asari-toru,Buguma West
6758,RIVers,Asari-toru,Isia Group I
6759,RIVers,Asari-toru,Isia Group II
6760,RIVers,Asari-toru,West Cental Group
6761,RIVers,Bonny,Ward I Oro-Igwe
6762,RIVers,Bonny,Ward II Court/ Ada Allison
6763,RIVers,Bonny,Ward III Dan Jumbo/ Beresiri
6764,RIVers,Bonny,Ward III Orosiriri
6765,RIVers,Bonny,Ward IV New Layout
6766,RIVers,Bonny,Ward Ix Nanabie
6767,RIVers,Bonny,Ward V Finima
6768,RIVers,Bonny,Ward Vi Abalamabie
6769,RIVers,Bonny,Ward VII Dema Abbey
6770,RIVers,Bonny,Ward X Oloma Ayaminima
6771,RIVers,Bonny,Ward Xi Peterside
6772,RIVers,Bonny,Ward XII Kalaibiama
6773,RIVers,Degema,Bakana   Vi
6774,RIVers,Degema,Bakana  I
6775,RIVers,Degema,Bakana  II
6776,RIVers,Degema,Bakana  III
6777,RIVers,Degema,Bakana  IV
6778,RIVers,Degema,Bakana V
6779,RIVers,Degema,Bille
6780,RIVers,Degema,Bukuma
6781,RIVers,Degema,Degema  I
6782,RIVers,Degema,Degema  II
6783,RIVers,Degema,Degema  III
6784,RIVers,Degema,Ke/Old Bakana
6785,RIVers,Degema,Obuama
6786,RIVers,Degema,Tomble  I
6787,RIVers,Degema,Tomble  II
6788,RIVers,Degema,Tomble  III
6789,RIVers,Degema,Tomble IV
6790,RIVers,Eleme,Agbonchia
6791,RIVers,Eleme,Akpajo
6792,RIVers,Eleme,Alesa
6793,RIVers,Eleme,Aleto
6794,RIVers,Eleme,Alode
6795,RIVers,Eleme,Ebubu
6796,RIVers,Eleme,Ekporo
6797,RIVers,Eleme,Eteo
6798,RIVers,Eleme,Ogale
6799,RIVers,Eleme,Onne
6800,RIVers,Emohua,Egbeda
6801,RIVers,Emohua,Elele Alimini
6802,RIVers,Emohua,Emohua  II
6803,RIVers,Emohua,Emohua I
6804,RIVers,Emohua,Ibaa
6805,RIVers,Emohua,Obelle
6806,RIVers,Emohua,Odegu  I
6807,RIVers,Emohua,Odegu  II
6808,RIVers,Emohua,Ogbakiri  I
6809,RIVers,Emohua,Ogbakiri  II
6810,RIVers,Emohua,Omudioga/ Akpadu
6811,RIVers,Emohua,Rumuekpe
6812,RIVers,Emohua,Rundele
6813,RIVers,Emohua,Ubimini
6814,RIVers,Etche,Afara
6815,RIVers,Etche,Akpoku/Umuoye
6816,RIVers,Etche,Akwa/Odogwa
6817,RIVers,Etche,Egbu
6818,RIVers,Etche,Egwi/Opiro
6819,RIVers,Etche,Igbo I
6820,RIVers,Etche,Igbo II
6821,RIVers,Etche,Igbo III
6822,RIVers,Etche,Igbodo
6823,RIVers,Etche,Mba
6824,RIVers,Etche,Ndashi
6825,RIVers,Etche,Nihi
6826,RIVers,Etche,Obibi/Akwukabi
6827,RIVers,Etche,Obite
6828,RIVers,Etche,Odufor
6829,RIVers,Etche,Okehi
6830,RIVers,Etche,Owu
6831,RIVers,Etche,Ozuzu
6832,RIVers,Etche,Ulakwo
6833,RIVers,Gokana,B-Dere
6834,RIVers,Gokana,Bera
6835,RIVers,Gokana,Biara I
6836,RIVers,Gokana,Biara II
6837,RIVers,Gokana,Bodo I
6838,RIVers,Gokana,Bodo II
6839,RIVers,Gokana,Bodo III
6840,RIVers,Gokana,Bomu I
6841,RIVers,Gokana,Bomu II
6842,RIVers,Gokana,Derken/Deeyor/Nweribiara
6843,RIVers,Gokana,K-Dere I
6844,RIVers,Gokana,K-Dere II
6845,RIVers,Gokana,Kpor/Lewe/Gbe
6846,RIVers,Gokana,Mogho
6847,RIVers,Gokana,Nweol/Gioko/Barako
6848,RIVers,Gokana,Yeghe I
6849,RIVers,Gokana,Yeghe II
6850,RIVers,Ikwerre,Aluu
6851,RIVers,Ikwerre,Apani
6852,RIVers,Ikwerre,Elele I
6853,RIVers,Ikwerre,Elele II
6854,RIVers,Ikwerre,Igwuruta
6855,RIVers,Ikwerre,Isiokpo I
6856,RIVers,Ikwerre,Isiokpo II
6857,RIVers,Ikwerre,Omademe/Ipo
6858,RIVers,Ikwerre,Omagwa
6859,RIVers,Ikwerre,Omerelu
6860,RIVers,Ikwerre,Ozuaha
6861,RIVers,Ikwerre,Ubima
6862,RIVers,Ikwerre,Umuanwa
6863,RIVers,Khana,Baen/Kpean/Duburo
6864,RIVers,Khana,Bane
6865,RIVers,Khana,Bargha
6866,RIVers,Khana,Beeri
6867,RIVers,Khana,Bori
6868,RIVers,Khana,Boue
6869,RIVers,Khana,Gwara/Kaa/Eeken
6870,RIVers,Khana,Kaani
6871,RIVers,Khana,Kono/Kwawa
6872,RIVers,Khana,Llueku/Nyokuru
6873,RIVers,Khana,Lorre/Luebe/Kpaa
6874,RIVers,Khana,Okwali
6875,RIVers,Khana,Opuoko/Kalaoko
6876,RIVers,Khana,SII/Betem/Kbaabbe
6877,RIVers,Khana,Sogho
6878,RIVers,Khana,Taabaa
6879,RIVers,Khana,Uegwere
6880,RIVers,Khana,WIIyaa Kara
6881,RIVers,Khana,Zaakpori
6882,RIVers,Obio/akpor,Choba
6883,RIVers,Obio/akpor,Elelenwo (3B)
6884,RIVers,Obio/akpor,Oro-Igwe
6885,RIVers,Obio/akpor,Ozuoba/Ogbogoro
6886,RIVers,Obio/akpor,Rukpoku
6887,RIVers,Obio/akpor,Rumueme (7A)
6888,RIVers,Obio/akpor,Rumueme (7B)
6889,RIVers,Obio/akpor,Rumueme (7C)
6890,RIVers,Obio/akpor,Rumuigbo (8A)
6891,RIVers,Obio/akpor,Rumukwuta (8B)
6892,RIVers,Obio/akpor,Rumuodara
6893,RIVers,Obio/akpor,Rumuodomaya (3A)
6894,RIVers,Obio/akpor,Rumuokoro
6895,RIVers,Obio/akpor,Rumuokwu (2B)
6896,RIVers,Obio/akpor,Rumuolumeni
6897,RIVers,Obio/akpor,Rumuomasi
6898,RIVers,Obio/akpor,Worji
6899,RIVers,Ogba/egbema/ndoni,Egbema I
6900,RIVers,Ogba/egbema/ndoni,Egbema II
6901,RIVers,Ogba/egbema/ndoni,Egi  I
6902,RIVers,Ogba/egbema/ndoni,Egi  II
6903,RIVers,Ogba/egbema/ndoni,Egi  III
6904,RIVers,Ogba/egbema/ndoni,Egi  IV
6905,RIVers,Ogba/egbema/ndoni,Igburu
6906,RIVers,Ogba/egbema/ndoni,Ndoni  I
6907,RIVers,Ogba/egbema/ndoni,Ndoni  II
6908,RIVers,Ogba/egbema/ndoni,Ndoni  III
6909,RIVers,Ogba/egbema/ndoni,Omoku  Town I
6910,RIVers,Ogba/egbema/ndoni,Omoku  Town II
6911,RIVers,Ogba/egbema/ndoni,Omoku Town IV (Usomini)
6912,RIVers,Ogba/egbema/ndoni,Omoku Town V
6913,RIVers,Ogba/egbema/ndoni,Omuku Town  (Obieti)
6914,RIVers,Ogba/egbema/ndoni,Usomini I (North)
6915,RIVers,Ogba/egbema/ndoni,Usomini II (South)
6916,RIVers,Ogu/bolo,Bolo  IV
6917,RIVers,Ogu/bolo,Bolo I
6918,RIVers,Ogu/bolo,Bolo II
6919,RIVers,Ogu/bolo,Bolo III
6920,RIVers,Ogu/bolo,Ele
6921,RIVers,Ogu/bolo,Ogu  I
6922,RIVers,Ogu/bolo,Ogu  II
6923,RIVers,Ogu/bolo,Ogu  III
6924,RIVers,Ogu/bolo,Ogu  IV
6925,RIVers,Ogu/bolo,Ogu  V
6926,RIVers,Ogu/bolo,Ogu  Vi
6927,RIVers,Ogu/bolo,Wakama
6928,RIVers,Okrika,Kalio
6929,RIVers,Okrika,Ogan
6930,RIVers,Okrika,Ogoloma I
6931,RIVers,Okrika,Ogoloma II
6932,RIVers,Okrika,Ogoloma III
6933,RIVers,Okrika,Okrika  I
6934,RIVers,Okrika,Okrika  II
6935,RIVers,Okrika,Okrika  III
6936,RIVers,Okrika,Okrika  IV
6937,RIVers,Okrika,Okrika  V
6938,RIVers,Okrika,Okrika Vi
6939,RIVers,Okrika,Okrika VII
6940,RIVers,Omuma,AriranIIri/Owu-Ahia Community
6941,RIVers,Omuma,Eberi-Dikeomuuo Community
6942,RIVers,Omuma,Obibi/Ajuloke Community
6943,RIVers,Omuma,Obiohia Community
6944,RIVers,Omuma,Ofeh Community
6945,RIVers,Omuma,Ohimogho Community
6946,RIVers,Omuma,Oyoro
6947,RIVers,Omuma,Umuajuloke Community
6948,RIVers,Omuma,Umuogba I Community
6949,RIVers,Omuma,Umuogba II Community
6950,RIVers,Opobo/nekoro,Dappaye Ama-Kiri I
6951,RIVers,Opobo/nekoro,Dappaye Ama-Kiri II
6952,RIVers,Opobo/nekoro,Diepiri
6953,RIVers,Opobo/nekoro,Jaja
6954,RIVers,Opobo/nekoro,Kalaibiama I
6955,RIVers,Opobo/nekoro,Kalaibiama II
6956,RIVers,Opobo/nekoro,Nkoro I
6957,RIVers,Opobo/nekoro,Nkoro II
6958,RIVers,Opobo/nekoro,Nkoro III
6959,RIVers,Opobo/nekoro,Queens Town Kalama
6960,RIVers,Opobo/nekoro,Ukonu
6961,RIVers,Oyigbo,Asa
6962,RIVers,Oyigbo,Azuogu
6963,RIVers,Oyigbo,Komkom
6964,RIVers,Oyigbo,Obeakpu
6965,RIVers,Oyigbo,Obete
6966,RIVers,Oyigbo,Ogberu
6967,RIVers,Oyigbo,Okoloma
6968,RIVers,Oyigbo,Oyigba West
6969,RIVers,Oyigbo,Oyigbo Central
6970,RIVers,Oyigbo,Umuagbai
6971,RIVers,Port harcourt,Abuloma/Amadi-Ama
6972,RIVers,Port harcourt,Diobu
6973,RIVers,Port harcourt,Elekahia
6974,RIVers,Port harcourt,Mgbundukwu (One)
6975,RIVers,Port harcourt,Mgbundukwu (Two)
6976,RIVers,Port harcourt,Nkpolu Oroworukwo
6977,RIVers,Port harcourt,Nkpolu Oroworukwo Two
6978,RIVers,Port harcourt,Ochiri/Rumukalagbor
6979,RIVers,Port harcourt,Ogbunabali
6980,RIVers,Port harcourt,Oroabali
6981,RIVers,Port harcourt,Orogbum
6982,RIVers,Port harcourt,Oromineke/Ezimgbu
6983,RIVers,Port harcourt,Oroworukwo
6984,RIVers,Port harcourt,Port Harcourt Township
6985,RIVers,Port harcourt,Port Harcourt Township Vi
6986,RIVers,Port harcourt,Port Harcourt VII
6987,RIVers,Port harcourt,Rumuobiekwe Ward
6988,RIVers,Port harcourt,Rumuwoji (One)
6989,RIVers,Port harcourt,Rumuwoji (Three)
6990,RIVers,Port harcourt,Rumuwoji (Two)
6991,RIVers,Tai,Ward I (Botem/Gbeneo)
6992,RIVers,Tai,Ward II (Kpite)
6993,RIVers,Tai,Ward III (Korokoro)
6994,RIVers,Tai,Ward IV Koroma/Horo
6995,RIVers,Tai,Ward Ix Nanabie
6996,RIVers,Tai,Ward V (Kira/Borobara)
6997,RIVers,Tai,Ward Vi (Gio/Kporghor/Gbam)
6998,RIVers,Tai,Ward VII (Nonwa)
6999,RIVers,Tai,Ward VIII (Barryira/Bara-Ale/Sime)
7000,RIVers,Tai,Ward X (Ban-Ogoi)
7001,Sokoto,Binji,Binji
7002,Sokoto,Binji,Bunkari
7003,Sokoto,Binji,Gawazzai
7004,Sokoto,Binji,Inname
7005,Sokoto,Binji,Jammali
7006,Sokoto,Binji,Maikulki
7007,Sokoto,Binji,Samama
7008,Sokoto,Binji,Soro Gabas
7009,Sokoto,Binji,Soro Yamma
7010,Sokoto,Binji,T/Kose
7011,Sokoto,Bodinga,Badau/Darhela
7012,Sokoto,Bodinga,Bagarawa
7013,Sokoto,Bodinga,Bangi/Dabaga
7014,Sokoto,Bodinga,Bodinga/Tauma
7015,Sokoto,Bodinga,Danchadi
7016,Sokoto,Bodinga,Dingyadi/Badawa
7017,Sokoto,Bodinga,Kwacciyar Lalle
7018,Sokoto,Bodinga,Mazan Gari/Jirga Miyo
7019,Sokoto,Bodinga,Sifawa/Lukuyawa
7020,Sokoto,Bodinga,Takatuku/Madorawa
7021,Sokoto,Bodinga,Tulluwa/Kulafasa
7022,Sokoto,Dange/shuni,Bodai/Jurga
7023,Sokoto,Dange/shuni,Dange
7024,Sokoto,Dange/shuni,Fajaldu
7025,Sokoto,Dange/shuni,Giere/Gajara
7026,Sokoto,Dange/shuni,Rikina
7027,Sokoto,Dange/shuni,Rudu/Amanawa
7028,Sokoto,Dange/shuni,Ruggar Gidado
7029,Sokoto,Dange/shuni,Shuni
7030,Sokoto,Dange/shuni,Tsafanade
7031,Sokoto,Dange/shuni,Tuntube/Tsehe
7032,Sokoto,Dange/shuni,Wababe/Salau
7033,Sokoto,Gada,Dukamaje/Ilah
7034,Sokoto,Gada,Gada
7035,Sokoto,Gada,Gilbadi
7036,Sokoto,Gada,Kadadin Buda (Kaddi)
7037,Sokoto,Gada,Kadassaka
7038,Sokoto,Gada,Kaddi
7039,Sokoto,Gada,Kaffe
7040,Sokoto,Gada,Kiri
7041,Sokoto,Gada,Kwarma
7042,Sokoto,Gada,Kyadawa/Holai
7043,Sokoto,Gada,Tsitse
7044,Sokoto,Goronyo,Birjingo
7045,Sokoto,Goronyo,Boyekai
7046,Sokoto,Goronyo,Giyawa
7047,Sokoto,Goronyo,Goronyo
7048,Sokoto,Goronyo,Kagara
7049,Sokoto,Goronyo,Kojiyo
7050,Sokoto,Goronyo,Kwakwazo
7051,Sokoto,Goronyo,Rimawa
7052,Sokoto,Goronyo,S/Gari Dole/Dan/Tasakko
7053,Sokoto,Goronyo,Shinaka
7054,Sokoto,Goronyo,Takakume
7055,Sokoto,Gudu,Awulkiti
7056,Sokoto,Gudu,Bachaka
7057,Sokoto,Gudu,Balle
7058,Sokoto,Gudu,Chilas/Makuya
7059,Sokoto,Gudu,Gwazange/Boto
7060,Sokoto,Gudu,Karfen Chana
7061,Sokoto,Gudu,Karfen Sarki
7062,Sokoto,Gudu,Kurdula
7063,Sokoto,Gudu,Maraken Bori
7064,Sokoto,Gudu,Tulun Doya
7065,Sokoto,Gwadabawa,Asara  Arewa
7066,Sokoto,Gwadabawa,Asara Kudu
7067,Sokoto,Gwadabawa,Atakwanyo
7068,Sokoto,Gwadabawa,Chimmola/Kudu
7069,Sokoto,Gwadabawa,Chimola Arewa
7070,Sokoto,Gwadabawa,Gidan Kaya
7071,Sokoto,Gwadabawa,Gigane
7072,Sokoto,Gwadabawa,Gwadabawa
7073,Sokoto,Gwadabawa,Huchi
7074,Sokoto,Gwadabawa,Mammande
7075,Sokoto,Gwadabawa,Salame
7076,Sokoto,Illela,Araba
7077,Sokoto,Illela,Damba
7078,Sokoto,Illela,Darna/ Sabon Gari
7079,Sokoto,Illela,Darne/ Tsolawo
7080,Sokoto,Illela,G/ Hamma
7081,Sokoto,Illela,G/ Katta
7082,Sokoto,Illela,Garu
7083,Sokoto,Illela,Illela
7084,Sokoto,Illela,Kalmalo
7085,Sokoto,Illela,R. Gati
7086,Sokoto,Illela,Tozai
7087,Sokoto,Isa,Bargaja
7088,Sokoto,Isa,Gebe A
7089,Sokoto,Isa,Gebe B
7090,Sokoto,Isa,Isa North
